,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,POPESTIMATE2020,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,NPOPCHG_2020,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,BIRTHS2020,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,DEATHS2020,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,NATURALINC2020,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,INTERNATIONALMIG2020,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,DOMESTICMIG2020,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,NETMIG2020,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,RESIDUAL2020,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,GQESTIMATES2020,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RBIRTH2020,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RDEATH2020,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RNATURALINC2020,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RINTERNATIONALMIG2020,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RDOMESTICMIG2020,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,RNETMIG2020
416,50,3,5,13,35,Georgia,Butts County,23655,23685,23776,23603,23431,23216,23337,23516,23738,24064,24172,24917,25426,91,-173,-172,-215,121,179,222,326,108,745,509,72,278,278,286,283,225,250,269,268,259,303,40,248,213,276,262,246,255,268,295,255,286,32,30,65,10,21,-21,-5,1,-27,4,17,-1,1,0,0,1,3,5,-1,-2,-2,-3,54,-204,-240,-225,104,194,222,324,136,743,497,53,-203,-240,-225,105,197,227,323,134,741,494,6,0,3,0,-5,3,0,2,1,0,-2,2345,2399,2472,2569,2440,2381,2662,2666,2702,2680,3014,3014,11.73515693,11.8212357,12.26231055,12.15818529,9.604507716,10.58111483,11.25475922,11.11203251,10.55226222,12.03742328,10.46877309,9.057277714,11.83355843,11.2559878,10.50092844,10.79273712,11.21291996,12.23152832,10.38929292,11.36205629,1.266383841,2.763957988,0.428752117,0.902197495,-0.89642072,-0.211622297,0.041839254,-1.119495812,0.162969301,0.675366983,0.042212795,0.0,0.0,0.042961786,0.128060103,0.211622297,-0.041839254,-0.082925616,-0.08148465,-0.119182409,-8.611410118,-10.20538334,-9.646922632,4.468025691,8.281219986,9.396029966,13.55591816,5.638941869,30.2715476,19.74455237,-8.569197324,-10.20538334,-9.646922632,4.510987477,8.409280089,9.607652262,13.51407891,5.556016253,30.19006295,19.62536996
417,50,3,5,13,37,Georgia,Calhoun County,6694,6697,6697,6625,6568,6598,6513,6536,6359,6393,6340,6184,6231,0,-72,-57,30,-85,23,-177,34,-53,-156,47,12,70,58,68,44,55,44,53,50,49,49,3,56,69,70,75,58,66,69,67,42,49,9,14,-11,-2,-31,-3,-22,-16,-17,7,0,2,1,8,6,-1,3,8,3,1,2,2,-12,-87,-54,24,-53,23,-163,46,-38,-164,45,-10,-86,-46,30,-54,26,-155,49,-37,-162,47,1,0,0,2,0,0,0,1,1,-1,0,1701,1704,1705,1690,1708,1693,1706,1646,1707,1710,1701,1700,10.50893259,8.792541499,10.32963694,6.711921288,8.429764733,6.824350524,8.312421581,7.853608733,7.824976046,7.893677004,8.407146074,10.46009247,10.6334498,11.44077492,8.889570082,10.23652579,10.82183187,10.5238357,6.707122325,7.893677004,2.101786519,-1.667550974,-0.303812851,-4.728853634,-0.459805349,-3.412175262,-2.509410289,-2.670226969,1.117853721,0.0,0.150127609,1.212764345,0.911438554,-0.152543666,0.459805349,1.240791004,0.470514429,0.157072175,0.319386777,0.322190898,-13.06110194,-8.186159327,3.645754215,-8.084814278,3.525174343,-25.28111671,7.21455458,-5.968742637,-26.18971575,7.249295207,-12.91097433,-6.973394982,4.557192769,-8.237357944,3.984979692,-24.04032571,7.685069009,-5.811670463,-25.87032897,7.571486106
418,50,3,5,13,39,Georgia,Camden County,50513,50525,50680,50344,51402,51478,52000,52549,52602,53211,53816,54784,55388,155,-336,1058,76,522,549,53,609,605,968,604,194,786,798,864,798,752,836,756,789,736,733,46,270,320,313,332,333,353,367,397,387,425,148,516,478,551,466,419,483,389,392,349,308,54,-19,259,127,97,147,137,39,-16,18,22,-45,-839,319,-615,-36,-19,-572,181,231,600,272,9,-858,578,-488,61,128,-435,220,215,618,294,-2,6,2,13,-5,2,5,0,-2,1,2,1877,1861,1855,1872,1911,1931,2381,1928,1895,2040,2018,2017,15.56065885,15.68612034,16.7962675,15.4235683,14.3855991,15.90094245,14.28935953,14.74394312,13.55432781,13.30646625,5.345264492,6.29017357,6.084758943,6.4168229,6.370218749,6.714153931,6.936765804,7.418688742,7.127071823,7.715208946,10.21539436,9.395946769,10.71150855,9.006745395,8.015380348,9.186788523,7.352593727,7.325254375,6.427255985,5.591257307,-0.376148242,5.091109233,2.468895801,1.874794642,2.812078547,2.605776455,0.7371495,-0.298989974,0.331491713,0.399375522,-16.60991448,6.270516777,-11.95567652,-0.695800073,-0.363465935,-10.87959221,3.421129729,4.316667757,11.04972376,4.937733725,-16.98606272,11.36162601,-9.486780715,1.178994569,2.448612612,-8.273815751,4.158279229,4.017677782,11.38121547,5.337109247
419,50,3,5,13,43,Georgia,Candler County,10998,10987,11013,11199,11090,10950,10853,10864,10837,10698,10813,10835,10985,26,186,-109,-140,-97,11,-27,-139,115,22,150,39,151,158,152,145,129,128,136,128,136,128,14,128,133,113,134,142,156,137,141,108,128,25,23,25,39,11,-13,-28,-1,-13,28,0,-2,0,-3,11,7,15,11,1,1,-1,1,3,163,-133,-195,-115,11,-9,-138,127,-5,151,1,163,-136,-184,-108,26,2,-137,128,-6,152,0,0,2,5,0,-2,-1,-1,0,0,-2,287,289,299,288,281,290,282,263,277,284,268,267,13.59625428,14.17739692,13.79310345,13.30092189,11.88009394,11.7966914,12.63060135,11.90088792,12.5646711,11.73235564,11.52530164,11.93413792,10.25408349,12.29188644,13.0773127,14.37721764,12.72347342,13.10957185,9.977827051,11.73235564,2.070952638,2.243259007,3.539019964,1.009035454,-1.197218769,-2.580526243,-0.092872069,-1.208683929,2.58684405,0.0,0.0,-0.269191081,0.998185118,0.642113471,1.381406272,1.013778167,0.092872069,0.092975687,-0.092387288,0.091659028,14.67675131,-11.93413792,-17.69509982,-10.54900702,1.013031266,-0.829454864,-12.81634548,11.80791223,-0.461936438,13.84051329,14.67675131,-12.203329,-16.6969147,-9.906893547,2.394437537,0.184323303,-12.72347342,11.90088792,-0.554323725,13.93217232
420,50,3,5,13,45,Georgia,Carroll County,110527,110565,110655,110733,111428,112290,113970,114501,116180,117437,118094,120115,121633,90,78,695,862,1680,531,1679,1257,657,2021,1518,386,1497,1518,1403,1446,1463,1563,1476,1494,1516,1545,186,987,861,964,982,1079,998,1149,1075,1120,1186,200,510,657,439,464,384,565,327,419,396,359,29,62,98,177,96,124,141,105,101,60,64,-138,-496,-36,255,1093,35,973,826,140,1564,1093,-109,-434,62,432,1189,159,1114,931,241,1624,1157,-1,2,-24,-9,27,-12,0,-1,-3,1,2,3583,3521,3443,3648,3728,4655,4087,3917,4118,3678,4110,4114,13.52376823,13.66576492,12.54257592,12.7817555,12.80687702,13.55118107,12.63606673,12.68622814,12.72831841,12.78190512,8.916472438,7.751135438,8.617992294,8.680279325,9.445400073,8.652641527,9.836612918,9.128310074,9.403507004,9.811870212,4.607295788,5.91462948,3.924583628,4.101476178,3.361476949,4.898539542,2.799453807,3.557918066,3.324811405,2.970034912,0.560102625,0.882243058,1.582349208,0.848581278,1.085476931,1.22246739,0.898907186,0.857636574,0.503759304,0.529476976,-4.480821002,-0.324089287,2.279655638,9.661451428,0.306384618,8.435891989,7.071403194,1.188803172,13.13132585,9.042473981,-3.920718377,0.558153771,3.862004845,10.51003271,1.391861549,9.658359379,7.97031038,2.046439747,13.63508516,9.571950957
421,50,3,5,13,47,Georgia,Catoosa County,63942,63928,64073,64771,64893,65258,65516,65841,66350,66570,67402,67585,67996,145,698,122,365,258,325,509,220,832,183,411,190,707,777,755,744,724,736,696,687,643,616,85,496,537,525,551,635,671,706,713,664,722,105,211,240,230,193,89,65,-10,-26,-21,-106,9,22,31,28,9,13,27,8,1,2,2,35,465,-147,117,68,230,419,227,860,203,516,44,487,-116,145,77,243,446,235,861,205,518,-4,0,-2,-10,-12,-7,-2,-5,-3,-1,-1,461,459,465,454,448,471,463,508,497,542,468,468,10.97451181,11.98482231,11.60190855,11.37840855,11.02339426,11.13540256,10.47246464,10.25587436,9.526843326,9.08681895,7.699233181,8.282946693,8.067552305,8.426751495,9.668308503,10.15197706,10.62293109,10.64401517,9.837984399,10.65045987,3.275278632,3.701875617,3.534356248,2.951657057,1.355085759,0.983425498,-0.150466446,-0.388140806,-0.311141073,-1.563640923,0.341498246,0.478158934,0.430269456,0.137642039,0.197933875,0.408499822,0.120373157,0.014928493,0.029632483,0.029502659,7.218031107,-2.267398815,1.797911657,1.039962072,3.501907017,6.339312056,3.415588324,12.83850357,3.007697038,7.611686003,7.559529353,-1.789239882,2.228181113,1.177604111,3.699840892,6.747811878,3.535961481,12.85343206,3.037329521,7.641188662
422,50,3,5,13,49,Georgia,Charlton County,12171,12167,12850,13452,13350,13103,13046,13238,12850,12779,12826,13277,13430,683,602,-102,-247,-57,192,-388,-71,47,451,153,39,130,146,130,106,111,122,110,104,106,107,5,95,122,118,114,104,99,96,136,107,106,34,35,24,12,-8,7,23,14,-32,-1,1,-4,-19,-8,7,79,101,137,64,65,50,45,569,579,-124,-272,-130,83,-553,-151,15,401,106,565,560,-132,-265,-51,184,-416,-87,80,451,151,84,7,6,6,2,1,5,2,-1,1,1,1791,2447,3130,3113,2948,2942,2989,2497,2313,2228,2578,2571,9.885179834,10.89470935,9.828752883,8.107384604,8.446203013,9.352959215,8.584025908,8.123413396,8.121671839,8.012880518,7.223785264,9.103798224,8.921483386,8.719262687,7.91355958,7.589696412,7.49151352,10.62292521,8.198291384,7.937993784,2.661394571,1.790911126,0.907269497,-0.611878083,0.532643433,1.763262803,1.092512388,-2.499511814,-0.076619546,0.074886734,-1.444757053,-0.596970375,0.52924054,6.042296073,7.685283823,10.50291322,4.994342347,5.077133372,3.830977282,3.369903022,44.02707019,-9.253040818,-20.56477526,-9.943018853,6.31562928,-42.39497087,-11.78352647,1.171646163,30.7244378,7.937993784,42.58231313,-9.850011193,-20.03553472,-3.900722781,14.0009131,-31.89205765,-6.789184127,6.248779535,34.55541509,11.30789681
423,50,3,5,13,51,Georgia,Chatham County,265128,265112,265799,271665,276243,277790,282396,286239,289055,289771,289771,290185,289463,687,5866,4578,1547,4606,3843,2816,716,0,414,-722,867,3813,4006,3950,3907,4079,4089,3756,3616,3522,3528,498,2245,2128,2270,2321,2397,2391,2458,2438,2534,2836,369,1568,1878,1680,1586,1682,1698,1298,1178,988,692,141,390,888,836,575,888,1018,640,532,412,377,172,3877,1751,-944,2380,1264,108,-1196,-1688,-981,-1789,313,4267,2639,-108,2955,2152,1126,-556,-1156,-569,-1412,5,31,61,-25,65,9,-8,-26,-22,-5,-2,12870,12986,13117,13741,13671,13979,13811,13758,14292,14884,14730,14736,14.1888573,14.62289289,14.25907843,13.94893839,14.34663712,14.21534033,12.97799339,12.47881948,12.14574899,12.17290494,8.354047899,7.767727429,8.194457731,8.286533401,8.430715661,8.312271639,8.49305318,8.413540347,8.738593962,9.785248979,5.834809401,6.855165466,6.0646207,5.662404987,5.915921461,5.903068692,4.484940207,4.065279134,3.407155026,2.387655957,1.451259991,3.241420092,3.017870777,2.052889576,3.123268881,3.539060028,2.211372675,1.835932512,1.42079744,1.300789445,14.42701279,6.391583989,-3.40773925,8.497177723,4.445734083,0.3754602,-4.132502686,-5.825289625,-3.383015263,-6.172711715,15.87827278,9.633004081,-0.389868474,10.5500673,7.569002963,3.914520228,-1.921130011,-3.989357113,-1.962217823,-4.87192227
424,50,3,5,13,53,Georgia,Chattahoochee County,11267,11263,11185,11270,12293,12271,11738,11075,10065,10197,10548,10991,10551,-78,85,1023,-22,-533,-663,-1010,132,351,443,-440,50,222,308,266,218,232,210,183,227,205,198,1,38,32,34,34,37,39,40,35,28,32,49,184,276,232,184,195,171,143,192,177,166,74,92,514,252,182,261,126,35,-20,24,25,-218,-191,232,-514,-914,-1137,-1315,-46,177,241,-626,-144,-99,746,-262,-732,-876,-1189,-11,157,265,-601,17,0,1,8,15,18,8,0,2,1,-5,3267,3262,3259,2975,3145,3120,2978,2552,2504,2518,2704,2697,19.77287909,26.14268132,21.65771047,18.15985672,20.33928024,19.86754967,18.06336986,21.88479152,19.03523841,18.38269427,3.384546872,2.716122735,2.768278782,2.832271232,3.24376452,3.689687796,3.948277564,3.374307062,2.599935002,2.970940488,16.38833222,23.42655859,18.88943169,15.32758549,17.09551572,16.17786187,14.11509229,18.51048445,16.4353034,15.41175378,8.19416611,43.62772143,20.51783097,15.1609813,22.88169026,11.9205298,3.454742868,-1.928175464,2.228515716,2.321047257,-17.01180138,19.69188983,-41.84986159,-76.13811487,-99.68000701,-124.4087039,-4.540519198,17.06435286,22.37801198,-58.1190233,-8.817635271,63.31961126,-21.33203061,-60.97713357,-76.79831675,-112.4881741,-1.08577633,15.13617739,24.60652769,-55.79797605
425,50,3,5,13,55,Georgia,Chattooga County,26015,26022,25958,25689,25635,25062,24871,24918,24847,24757,24836,24846,24843,-64,-269,-54,-573,-191,47,-71,-90,79,10,-3,48,303,292,251,297,300,300,314,279,300,307,96,266,316,331,323,331,303,336,337,322,312,-48,37,-24,-80,-26,-31,-3,-22,-58,-22,-5,3,7,2,5,6,7,8,9,6,6,6,-16,-315,-27,-514,-174,75,-76,-76,132,27,-6,-13,-308,-25,-509,-168,82,-68,-67,138,33,0,-3,2,-5,16,3,-4,0,-1,-1,-1,2,1941,1944,1946,1967,1572,1486,1378,1335,1336,1314,1277,1274,11.73349856,11.37869223,9.901966586,11.89594056,12.05085461,12.05666633,12.66026933,11.25158793,12.0768085,12.35685967,10.3006951,12.31392721,13.05797187,12.93733603,13.29610958,12.177233,13.54729457,13.59062771,12.96244113,12.55811145,1.432803454,-0.935234978,-3.156005286,-1.04139547,-1.245254976,-0.120566663,-0.88702524,-2.339039784,-0.885632623,-0.201251786,0.271070924,0.077936248,0.19725033,0.240322032,0.281186608,0.321511102,0.362873962,0.241969633,0.24153617,0.241502143,-12.19819157,-1.05213935,-20.27733396,-6.969338914,3.012713652,-3.054355471,-3.064269011,5.323331922,1.086912765,-0.241502143,-11.92712065,-0.974203102,-20.08008363,-6.729016883,3.293900259,-2.732844369,-2.701395049,5.565301555,1.328448935,0.0
426,50,3,5,13,57,Georgia,Cherokee County,214346,214400,215226,217769,220690,224372,230239,235424,241929,247944,254277,259475,265274,826,2543,2921,3682,5867,5185,6505,6015,6333,5198,5799,663,2848,2783,2735,2866,2810,2849,2842,2781,2774,2695,261,1213,1224,1268,1279,1466,1456,1622,1648,1700,1855,402,1635,1559,1467,1587,1344,1393,1220,1133,1074,840,47,91,97,92,113,342,488,321,274,276,228,368,823,1276,2113,4066,3470,4604,4456,4914,3852,4740,415,914,1373,2205,4179,3812,5092,4777,5188,4128,4968,9,-6,-11,10,101,29,20,18,12,-4,-9,1406,1421,1420,1367,1443,1622,1167,1656,1566,1730,1625,1624,13.15488632,12.69445946,12.29042246,12.60858184,12.06881371,11.93665903,11.60300731,11.07480571,10.79898472,10.27157746,5.602836061,5.583190219,5.698082514,5.626788617,6.296398898,6.10030732,6.62212451,6.56284783,6.617979103,7.070046822,7.552050255,7.111269241,6.592339944,6.981793225,5.772414815,5.836351715,4.9808828,4.511957883,4.181005621,3.201530637,0.420328179,0.442458702,0.413425545,0.497128314,1.468873413,2.044608497,1.310543753,1.091153098,1.074448372,0.868986887,3.801429578,5.820384574,9.495306272,17.88782058,14.9034817,19.28970804,18.19247029,19.56907417,14.99556206,18.06578002,4.221757757,6.262843276,9.908731817,18.38494889,16.37235512,21.33431653,19.50301405,20.66022727,16.07001043,18.93476691
427,50,3,5,13,59,Georgia,Clarke County,116714,116670,117389,118229,119915,120927,120437,123621,124873,126674,127179,128238,127795,719,840,1686,1012,-490,3184,1252,1801,505,1059,-443,363,1454,1437,1399,1370,1350,1364,1314,1349,1294,1298,201,635,629,686,740,750,720,792,792,756,834,162,819,808,713,630,600,644,522,557,538,464,77,238,330,458,330,512,585,355,308,257,221,416,-218,526,-144,-1477,2029,25,913,-354,261,-1128,493,20,856,314,-1147,2541,610,1268,-46,518,-907,64,1,22,-15,27,43,-2,11,-6,3,0,9183,9904,10664,11698,11376,10306,11704,10206,10248,10107,10411,10411,12.34201122,12.06832841,11.61757501,11.35214862,11.06294405,10.97813227,10.44735179,10.62819821,10.13245007,10.13931798,5.390080554,5.28251814,5.696680812,6.131817504,6.14608003,5.794908529,6.297033954,6.239831714,5.919731263,6.514785204,6.951930667,6.785810266,5.920894196,5.220331118,4.916864024,5.18322374,4.150317833,4.388366496,4.212718809,3.624532775,2.020219168,2.771432411,3.803323341,2.734459157,4.195723967,4.70836318,2.822534159,2.426601222,2.012395416,1.726339964,-1.850452852,4.417495297,-1.195804718,-12.23877629,16.62719518,0.201212102,7.259080808,-2.78901569,2.043716746,-8.81136416,0.169766317,7.188927708,2.607518622,-9.504317131,20.82291914,4.909575282,10.08161497,-0.362414468,4.056112162,-7.085024196
428,50,3,5,13,61,Georgia,Clay County,3183,3186,3176,3163,3107,3017,3074,3080,3015,2971,2901,2901,2866,-10,-13,-56,-90,57,6,-65,-44,-70,0,-35,4,33,42,39,27,41,31,29,13,34,31,3,42,38,48,40,37,40,45,46,25,44,1,-9,4,-9,-13,4,-9,-16,-33,9,-13,0,-1,-2,-2,-3,0,8,2,2,2,2,-11,-3,-59,-81,71,2,-63,-31,-39,-12,-23,-11,-4,-61,-83,68,2,-55,-29,-37,-10,-21,0,0,1,2,2,0,-1,1,0,1,-1,58,58,58,58,58,58,58,55,55,57,58,57,10.41173687,13.39712919,12.73677335,8.86553932,13.32466688,10.17227235,9.689274975,4.427792916,11.72009652,10.75082365,13.25130147,12.12121212,15.67602874,13.13413233,12.02469938,13.12551272,15.03508186,15.66757493,8.617718028,15.25923357,-2.8395646,1.275917065,-2.939255389,-4.268593006,1.299967501,-2.953240361,-5.345806883,-11.23978202,3.10237849,-4.508409919,-0.315507178,-0.637958533,-0.653167864,-0.985059924,0.0,2.625102543,0.66822586,0.68119891,0.689417442,0.693601526,-0.946521533,-18.81977671,-26.4532985,23.31308488,0.64998375,-20.67268253,-10.35750084,-13.28337875,-4.136504654,-7.976417548,-1.262028711,-19.45773525,-27.10646636,22.32802496,0.64998375,-18.04757998,-9.689274975,-12.60217984,-3.447087211,-7.282816022
429,50,3,5,13,63,Georgia,Clayton County,259424,259639,259899,262081,265371,264133,266757,272874,279346,284175,289229,292404,292646,260,2182,3290,-1238,2624,6117,6472,4829,5054,3175,242,1081,4370,4176,4146,4126,4404,4294,4338,4304,4314,4046,387,1437,1396,1526,1511,1645,1573,1879,1882,1896,1982,694,2933,2780,2620,2615,2759,2721,2459,2422,2418,2064,117,363,622,725,541,788,967,571,488,345,302,-567,-1117,-62,-4740,-491,2557,2780,1794,2140,395,-2132,-450,-754,560,-4015,50,3345,3747,2365,2628,740,-1830,16,3,-50,157,-41,13,4,5,4,17,8,4037,4219,4420,4207,4096,4459,4515,4280,4556,4699,4778,4775,16.74393655,15.83461623,15.65993836,15.54370962,16.32226466,15.55177284,15.39605445,15.01210316,14.83409642,13.83129647,5.505958083,5.293372667,5.763884692,5.692327978,6.096758711,5.697004817,6.668784304,6.56430719,6.519575059,6.775489274,11.23797847,10.54124356,9.896053665,9.851381642,10.22550595,9.854768027,8.727270146,8.447795969,8.314521356,7.055807196,1.390857887,2.358508452,2.738411797,2.038086986,2.920514203,3.502227373,2.02654382,1.702115786,1.186315082,1.032390394,-4.279857466,-0.235092482,-17.90354747,-1.849724048,9.476846215,10.06845098,6.367109655,7.464196274,1.358244804,-7.28826596,-2.888999579,2.12341597,-15.16513567,0.188362938,12.39736042,13.57067835,8.393653475,9.166312059,2.544559886,-6.255875566
430,50,3,5,13,65,Georgia,Clinch County,6798,6792,6764,6719,6688,6756,6780,6828,6762,6658,6601,6637,6582,-28,-45,-31,68,24,48,-66,-104,-57,36,-55,17,109,96,98,104,97,106,84,85,90,91,29,84,63,65,73,72,91,92,93,55,78,-12,25,33,33,31,25,15,-8,-8,35,13,0,3,9,14,15,13,24,13,10,12,10,-16,-73,-75,21,-23,12,-105,-110,-58,-10,-78,-16,-70,-66,35,-8,25,-81,-97,-48,2,-68,0,0,2,0,1,-2,0,1,-1,-1,0,155,155,155,146,127,132,148,141,142,126,126,126,16.16850849,14.32087715,14.57899435,15.36643026,14.25631981,15.59970567,12.51862891,12.82147975,13.59722012,13.76806112,12.46013499,9.398075632,9.669741149,10.78605201,10.58201058,13.39220015,13.71087929,14.02820726,8.309412298,11.80119525,3.708373507,4.922801522,4.909253199,4.580378251,3.67430923,2.207505519,-1.192250373,-1.206727506,5.287807826,1.966865875,0.445004821,1.342582233,2.082713478,2.216312057,1.9106408,3.53200883,1.937406855,1.508409382,1.812962683,1.51297375,-10.82845064,-11.18818528,3.124070217,-3.398345154,1.76366843,-15.45253863,-16.39344262,-8.748774417,-1.510802236,-11.80119525,-10.38344582,-9.845603043,5.206783695,-1.182033097,3.67430923,-11.9205298,-14.45603577,-7.240365035,0.302160447,-10.2882215
431,50,3,5,13,67,Georgia,Cobb County,688078,688076,689542,696629,706517,716265,727847,739428,748767,753361,757133,761060,762944,1466,7087,9888,9748,11582,11581,9339,4594,3772,3927,1884,2321,9482,9486,9232,9305,9750,9445,9357,9108,8669,8769,933,3744,3664,3842,3977,4161,4142,4209,4507,4617,5210,1388,5738,5822,5390,5328,5589,5303,5148,4601,4052,3559,469,1405,2085,2639,1720,2613,3878,2430,2005,1937,1474,-357,-38,2091,1815,4549,3417,191,-2973,-2827,-2088,-3199,112,1367,4176,4454,6269,6030,4069,-543,-822,-151,-1725,-34,-18,-110,-96,-15,-38,-33,-11,-7,26,50,9068,9129,9107,9151,9023,9255,9136,9308,9362,9332,9696,9693,13.68085179,13.52104485,12.97739218,12.8868121,13.28994224,12.69322905,12.45832579,12.05963082,11.42015541,11.50784381,5.401930931,5.222549899,5.400686823,5.507883045,5.671738427,5.566474824,5.604049722,5.967584115,6.082230652,6.837252396,8.278920855,8.298494954,7.576705356,7.378929058,7.618203813,7.126754222,6.854276067,6.092046708,5.337924757,4.670591416,2.027166922,2.97189316,3.709633661,2.382086708,3.56170452,5.211682609,3.235410032,2.654760628,2.551717733,1.934378125,-0.05482729,2.980445371,2.551339559,6.300065369,4.657613603,0.256686792,-3.958384372,-3.743146282,-2.750638423,-4.198151711,1.972339632,5.952338531,6.26097322,8.682152077,8.219318124,5.468369401,-0.72297434,-1.088385654,-0.198920691,-2.263773586
432,50,3,5,13,69,Georgia,Coffee County,42356,42346,42729,42998,43131,43084,42893,42998,42924,42871,43060,43278,43218,383,269,133,-47,-191,105,-74,-53,189,218,-60,124,593,593,579,642,573,596,594,597,565,555,40,395,365,390,359,396,422,451,445,430,453,84,198,228,189,283,177,174,143,152,135,102,5,22,43,34,1,18,2,4,0,0,1,256,49,-139,-272,-480,-86,-250,-199,37,81,-164,261,71,-96,-238,-479,-68,-248,-195,37,81,-163,38,0,1,2,5,-4,0,-1,0,2,1,2657,3054,3425,3317,3184,3115,3087,3107,3031,3168,3280,3277,13.83461453,13.77004261,13.43153744,14.9342266,13.34249223,13.87304765,13.84696078,13.89486914,13.08809562,12.83296337,9.215299731,8.475658605,9.047149568,8.351070635,9.220989394,9.822862596,10.51343318,10.35714701,9.960851537,10.47447281,4.619314802,5.294384005,4.384387868,6.58315596,4.121502835,4.050185052,3.333527595,3.537722126,3.127244087,2.358490566,0.5132572,0.998502247,0.78872586,0.023262035,0.419135882,0.046553851,0.093245527,0.0,0.0,0.023122457,1.143163764,-3.227716565,-6.309806878,-11.16577689,-2.002538101,-5.819231396,-4.638964975,0.861156044,1.876346452,-3.792082871,1.656420964,-2.229214318,-5.521081018,-11.14251486,-1.583402219,-5.772677545,-4.545719448,0.861156044,1.876346452,-3.768960414
